title,species,habitat,taxa_group
1020 1,Woodpigeon,Arable,bird
1020 1,Woodpigeon,Shrub,bird
1020 1,Ash,Woodland,plant
1020 1,Brambles,Woodland,plant
1020 1,Harts_tongue,Woodland,plant
1020 1,Harts_tongue,Rock,plant
1020 1,Wood_avens,Woodland,plant
1020 5,Wren,Woodland,bird
1020 5,Wren,Built-Up,bird
1020 5,Wren,Shrub,bird
1020 5,Chiffchaff,Woodland,bird
1020 5,Chiffchaff,Shrub,bird
1020 5,Chiffchaff,Wetlands,bird
1020 5,Blue_tit,Woodland,bird
1020 5,Blue_tit,Arable,bird
1020 5,Blue_tit,Built-Up,bird
1020 5,Blue_tit,Shrub,bird
1020 5,Meadow_brown,Grassland,insect
1020 5,Meadow_brown,Arable,insect
1020 5,Meadow_brown,Woodland,insect
1020 5,Meadow_brown,Wetlands,insect
1020 5,Meadow_brown,Built-Up,insect
1020 5,Western_honeybee,Grassland,insect
1020 5,Western_honeybee,Wetlands,insect
1020 5,Western_honeybee,Arable,insect
1020 5,Western_honeybee,Woodland,insect
1020 5,Western_honeybee,Built-Up,insect
1020 5,Oak,Woodland,plant
1020 5,Brambles,Woodland,plant
1020 5,Cocks_foot,Grassland,plant
1020 5,Cocks_foot,Grassland,plant
1020 5,Vetch,Grassland,plant
1020 3,Blackbird,Woodland,bird
1020 3,Blackbird,Built-Up,bird
1020 3,Blackbird,Arable,bird
1020 3,Blackbird,Grassland,bird
1020 3,Blackbird,Shrub,bird
1020 3,Magpie,Built-Up,bird
1020 3,Magpie,Arable,bird
1020 3,Magpie,Woodland,bird
1020 3,Magpie,Grassland,bird
1020 3,Magpie,Rock,bird
1020 3,Magpie,Shrub,bird
1020 3,Hawthorn,Woodland,plant
1020 3,Brambles,Woodland,plant
1020 3,Wood_avens,Woodland,plant
1020 11,Wren,Woodland,bird
1020 11,Wren,Built-Up,bird
1020 11,Wren,Shrub,bird
1020 11,Goldfinch,Woodland,bird
1020 11,Goldfinch,Built-Up,bird
1020 11,Goldfinch,Arable,bird
1020 11,Goldfinch,Grassland,bird
1020 11,Goldfinch,Shrub,bird
1020 11,Goldfinch,Wetlands,bird
1020 11,Blue_tit,Woodland,bird
1020 11,Blue_tit,Arable,bird
1020 11,Blue_tit,Built-Up,bird
1020 11,Blue_tit,Shrub,bird
1020 11,Crow,Built-Up,bird
1020 11,Crow,Arable,bird
1020 11,Crow,Woodland,bird
1020 11,Crow,Grassland,bird
1020 11,Crow,Rock,bird
1020 11,Crow,Shrub,bird
1020 11,Crow,Wetlands,bird
1020 11,Garden,Grassland,insect
1020 11,Garden,Woodland,insect
1020 11,Garden,Built-Up,insect
1020 11,Western_honeybee,Grassland,insect
1020 11,Western_honeybee,Wetlands,insect
1020 11,Western_honeybee,Arable,insect
1020 11,Western_honeybee,Woodland,insect
1020 11,Western_honeybee,Built-Up,insect
1020 11,Ash,Woodland,plant
1020 11,Brambles,Woodland,plant
1020 11,Horsetail,Arable,plant
1020 11,Ragwort,Grassland,plant
1020 11,Ragwort,Grassland,plant
1020 11,Ragwort,Grassland,plant
1020 8,Blackbird,Woodland,bird
1020 8,Blackbird,Built-Up,bird
1020 8,Blackbird,Arable,bird
1020 8,Blackbird,Grassland,bird
1020 8,Blackbird,Shrub,bird
1020 8,Magpie,Built-Up,bird
1020 8,Magpie,Arable,bird
1020 8,Magpie,Woodland,bird
1020 8,Magpie,Grassland,bird
1020 8,Magpie,Rock,bird
1020 8,Magpie,Shrub,bird
1020 8,Oak,Woodland,plant
990 6,Wren,Woodland,bird
990 6,Wren,Built-Up,bird
990 6,Wren,Shrub,bird
990 6,Long-tailed_tit,Woodland,bird
990 6,Long-tailed_tit,Built-Up,bird
990 6,Long-tailed_tit,Arable,bird
990 6,Long-tailed_tit,Shrub,bird
990 6,Long-tailed_tit,Wetlands,bird
990 6,Meadow_brown,Grassland,insect
990 6,Meadow_brown,Arable,insect
990 6,Meadow_brown,Woodland,insect
990 6,Meadow_brown,Wetlands,insect
990 6,Meadow_brown,Built-Up,insect
990 6,Ash,Woodland,plant
990 6,Rose,Grassland,plant
990 6,Common_rush,Grassland,plant
990 6,Common_rush,Wetlands,plant
990 6,Broad-leaved_Dock,Grassland,plant
990 6,Broad-leaved_Dock,Built-Up,plant
989 3,Long-tailed_tit,Woodland,bird
989 3,Long-tailed_tit,Built-Up,bird
989 3,Long-tailed_tit,Arable,bird
989 3,Long-tailed_tit,Shrub,bird
989 3,Long-tailed_tit,Wetlands,bird
989 3,Woodpigeon,Woodland,bird
989 3,Woodpigeon,Arable,bird
989 3,Woodpigeon,Shrub,bird
989 3,Meadow_brown,Grassland,insect
989 3,Meadow_brown,Arable,insect
989 3,Meadow_brown,Woodland,insect
989 3,Meadow_brown,Wetlands,insect
989 3,Meadow_brown,Built-Up,insect
989 3,Tree_bumblebee,Woodland,insect
989 3,Tree_bumblebee,Built-Up,insect
989 3,Yorkshire_fog,Grassland,plant
989 3,Yorkshire_fog,Grassland,plant
989 3,Vetch,Grassland,plant
989 5,Wren,Woodland,bird
989 5,Wren,Built-Up,bird
989 5,Wren,Shrub,bird
989 5,Magpie,Built-Up,bird
989 5,Magpie,Arable,bird
989 5,Magpie,Woodland,bird
989 5,Magpie,Grassland,bird
989 5,Magpie,Rock,bird
989 5,Magpie,Shrub,bird
989 5,Woodpigeon,Woodland,bird
989 5,Woodpigeon,Arable,bird
989 5,Woodpigeon,Shrub,bird
989 5,Ash,Woodland,plant
989 5,Brambles,Woodland,plant
989 5,Herb_Robert,Woodland,plant
989 5,Herb_Robert,Rock,plant
989 2,Wren,Woodland,bird
989 2,Wren,Built-Up,bird
989 2,Wren,Shrub,bird
989 2,Blue_tit,Woodland,bird
989 2,Blue_tit,Arable,bird
989 2,Blue_tit,Built-Up,bird
989 2,Blue_tit,Shrub,bird
989 2,Holly,Woodland,plant
989 2,Brambles,Woodland,plant
989 2,Bracken,Woodland,plant
989 2,Buttercup_creeping,Grassland,plant
989 2,Buttercup_creeping,Grassland,plant
989 11,Blackbird,Woodland,bird
989 11,Blackbird,Built-Up,bird
989 11,Blackbird,Arable,bird
989 11,Blackbird,Grassland,bird
989 11,Blackbird,Shrub,bird
989 11,Blue_tit,Woodland,bird
989 11,Blue_tit,Arable,bird
989 11,Blue_tit,Built-Up,bird
989 11,Blue_tit,Shrub,bird
989 11,Ash,Woodland,plant
989 11,Brambles,Woodland,plant
989 11,Hogweed,Grassland,plant
989 8,Magpie,Built-Up,bird
989 8,Magpie,Arable,bird
989 8,Magpie,Woodland,bird
989 8,Magpie,Grassland,bird
989 8,Magpie,Rock,bird
989 8,Magpie,Shrub,bird
989 8,Meadow_brown,Grassland,insect
989 8,Meadow_brown,Arable,insect
989 8,Meadow_brown,Woodland,insect
989 8,Meadow_brown,Wetlands,insect
989 8,Meadow_brown,Built-Up,insect
989 8,Tree_bumblebee,Woodland,insect
989 8,Tree_bumblebee,Built-Up,insect
989 8,Vetch,Grassland,plant
989 6,Goldfinch,Woodland,bird
989 6,Goldfinch,Built-Up,bird
989 6,Goldfinch,Arable,bird
989 6,Goldfinch,Grassland,bird
989 6,Goldfinch,Shrub,bird
989 6,Goldfinch,Wetlands,bird
989 6,Magpie,Built-Up,bird
989 6,Magpie,Arable,bird
989 6,Magpie,Woodland,bird
989 6,Magpie,Grassland,bird
989 6,Magpie,Rock,bird
989 6,Magpie,Shrub,bird
989 6,Woodpigeon,Woodland,bird
989 6,Woodpigeon,Arable,bird
989 6,Woodpigeon,Shrub,bird
989 6,Meadow_brown,Grassland,insect
989 6,Meadow_brown,Arable,insect
989 6,Meadow_brown,Woodland,insect
989 6,Meadow_brown,Wetlands,insect
989 6,Meadow_brown,Built-Up,insect
989 6,Tree_bumblebee,Woodland,insect
989 6,Tree_bumblebee,Built-Up,insect
989 6,Clover_red,Grassland,plant
989 6,Clover_red,Grassland,plant
989 1,Great_tit,Woodland,bird
989 1,Great_tit,Arable,bird
989 1,Great_tit,Built-Up,bird
989 1,Great_tit,Grassland,bird
989 1,Great_tit,Shrub,bird
989 1,Magpie,Built-Up,bird
989 1,Magpie,Arable,bird
989 1,Magpie,Woodland,bird
989 1,Magpie,Grassland,bird
989 1,Magpie,Rock,bird
989 1,Magpie,Shrub,bird
989 1,Uknown_Small_white_butterfly,Grassland,insect
989 1,Uknown_Small_white_butterfly,Built-Up,insect
989 1,Uknown_Small_white_butterfly,Shrub,insect
989 1,Uknown_Small_white_butterfly,Grassland,insect
989 1,Uknown_Small_white_butterfly,Wetlands,insect
989 1,Crane_fly,Grassland,insect
989 1,Crane_fly,Arable,insect
989 1,Crane_fly,Woodland,insect
989 1,Crane_fly,Built-Up,insect
989 1,Oak,Woodland,plant
989 1,Bindweed,Built-Up,plant
989 1,Horsetail,Arable,plant
989 1,Cocks_foot,Grassland,plant
989 1,Cocks_foot,Grassland,plant
989 1,Nettles,Grassland,plant
989 1,Nettles,Wetlands,plant
989 1,Nettles,Built-Up,plant
990 8,Goldfinch,Woodland,bird
990 8,Goldfinch,Built-Up,bird
990 8,Goldfinch,Arable,bird
990 8,Goldfinch,Grassland,bird
990 8,Goldfinch,Shrub,bird
990 8,Goldfinch,Wetlands,bird
990 8,Magpie,Built-Up,bird
990 8,Magpie,Arable,bird
990 8,Magpie,Woodland,bird
990 8,Magpie,Grassland,bird
990 8,Magpie,Rock,bird
990 8,Magpie,Shrub,bird
990 8,Ivy,Woodland,plant
990 8,Wood_avens,Woodland,plant
990 9,Wren,Woodland,bird
990 9,Wren,Built-Up,bird
990 9,Wren,Shrub,bird
990 9,Blue_tit,Woodland,bird
990 9,Blue_tit,Arable,bird
990 9,Blue_tit,Built-Up,bird
990 9,Blue_tit,Shrub,bird
990 9,Magpie,Built-Up,bird
990 9,Magpie,Arable,bird
990 9,Magpie,Woodland,bird
990 9,Magpie,Grassland,bird
990 9,Magpie,Rock,bird
990 9,Magpie,Shrub,bird
990 9,Uknown_Small_white_butterfly,Grassland,insect
990 9,Uknown_Small_white_butterfly,Built-Up,insect
990 9,Uknown_Small_white_butterfly,Shrub,insect
990 9,Uknown_Small_white_butterfly,Grassland,insect
990 9,Uknown_Small_white_butterfly,Wetlands,insect
990 9,Marmalade,Grassland,insect
990 9,Marmalade,Wetlands,insect
990 9,Marmalade,Arable,insect
990 9,Marmalade,Woodland,insect
990 9,Marmalade,Built-Up,insect
990 9,Ash,Woodland,plant
990 9,Bindweed,Built-Up,plant
990 5,Blackbird,Woodland,bird
990 5,Blackbird,Built-Up,bird
990 5,Blackbird,Arable,bird
990 5,Blackbird,Grassland,bird
990 5,Blackbird,Shrub,bird
990 5,Goldfinch,Woodland,bird
990 5,Goldfinch,Built-Up,bird
990 5,Goldfinch,Arable,bird
990 5,Goldfinch,Grassland,bird
990 5,Goldfinch,Shrub,bird
990 5,Goldfinch,Wetlands,bird
990 5,Blue_tit,Woodland,bird
990 5,Blue_tit,Arable,bird
990 5,Blue_tit,Built-Up,bird
990 5,Blue_tit,Shrub,bird
990 5,Magpie,Built-Up,bird
990 5,Magpie,Arable,bird
990 5,Magpie,Woodland,bird
990 5,Magpie,Grassland,bird
990 5,Magpie,Rock,bird
990 5,Magpie,Shrub,bird
990 5,Woodpigeon,Woodland,bird
990 5,Woodpigeon,Arable,bird
990 5,Woodpigeon,Shrub,bird
990 5,Uknown_Red-tailed_bumblebee,Grassland,insect
990 5,Uknown_Red-tailed_bumblebee,Wetlands,insect
990 5,Uknown_Red-tailed_bumblebee,Arable,insect
990 5,Uknown_Red-tailed_bumblebee,Woodland,insect
990 5,Uknown_Red-tailed_bumblebee,Built-Up,insect
990 5,Western_honeybee,Grassland,insect
990 5,Western_honeybee,Wetlands,insect
990 5,Western_honeybee,Arable,insect
990 5,Western_honeybee,Woodland,insect
990 5,Western_honeybee,Built-Up,insect
990 5,Alder,Woodland,plant
990 5,Alder,Wetlands,plant
990 5,Bindweed,Built-Up,plant
990 5,Horsetail,Arable,plant
990 5,Balsam,Wetlands,plant
990 3,Blackbird,Woodland,bird
990 3,Blackbird,Built-Up,bird
990 3,Blackbird,Arable,bird
990 3,Blackbird,Grassland,bird
990 3,Blackbird,Shrub,bird
990 3,Goldfinch,Woodland,bird
990 3,Goldfinch,Built-Up,bird
990 3,Goldfinch,Arable,bird
990 3,Goldfinch,Grassland,bird
990 3,Goldfinch,Shrub,bird
990 3,Goldfinch,Wetlands,bird
990 3,Magpie,Built-Up,bird
990 3,Magpie,Arable,bird
990 3,Magpie,Woodland,bird
990 3,Magpie,Grassland,bird
990 3,Magpie,Rock,bird
990 3,Magpie,Shrub,bird
990 3,Woodpigeon,Woodland,bird
990 3,Woodpigeon,Arable,bird
990 3,Woodpigeon,Shrub,bird
990 3,Garden,Grassland,insect
990 3,Garden,Woodland,insect
990 3,Garden,Built-Up,insect
990 3,Oak,Woodland,plant
990 3,Brambles,Woodland,plant
990 3,Cocks_foot,Grassland,plant
990 3,Cocks_foot,Grassland,plant
990 3,Clover_red,Grassland,plant
990 3,Clover_red,Grassland,plant
990 1,Song_thrush,Woodland,bird
990 1,Song_thrush,Built-Up,bird
990 1,Song_thrush,Arable,bird
990 1,Song_thrush,Shrub,bird
990 1,Goldfinch,Woodland,bird
990 1,Goldfinch,Built-Up,bird
990 1,Goldfinch,Arable,bird
990 1,Goldfinch,Grassland,bird
990 1,Goldfinch,Shrub,bird
990 1,Goldfinch,Wetlands,bird
990 1,Woodpigeon,Woodland,bird
990 1,Woodpigeon,Arable,bird
990 1,Woodpigeon,Shrub,bird
990 1,Uknown_Small_white_butterfly,Grassland,insect
990 1,Uknown_Small_white_butterfly,Built-Up,insect
990 1,Uknown_Small_white_butterfly,Shrub,insect
990 1,Uknown_Small_white_butterfly,Grassland,insect
990 1,Uknown_Small_white_butterfly,Wetlands,insect
990 1,Western_honeybee,Grassland,insect
990 1,Western_honeybee,Wetlands,insect
990 1,Western_honeybee,Arable,insect
990 1,Western_honeybee,Woodland,insect
990 1,Western_honeybee,Built-Up,insect
990 1,Willow,Woodland,plant
990 1,Willow,Wetlands,plant
990 1,Brambles,Woodland,plant
990 1,Balsam,Wetlands,plant
990 7,Wren,Woodland,bird
990 7,Wren,Built-Up,bird
990 7,Wren,Shrub,bird
990 7,Blue_tit,Woodland,bird
990 7,Blue_tit,Arable,bird
990 7,Blue_tit,Built-Up,bird
990 7,Blue_tit,Shrub,bird
990 7,Marmalade,Grassland,insect
990 7,Marmalade,Wetlands,insect
990 7,Marmalade,Arable,insect
990 7,Marmalade,Woodland,insect
990 7,Marmalade,Built-Up,insect
990 7,Alder,Woodland,plant
990 7,Alder,Wetlands,plant
990 7,Brambles,Woodland,plant
990 7,Wood_avens,Woodland,plant
1084 2,Wren,Woodland,bird
1084 2,Wren,Built-Up,bird
1084 2,Wren,Shrub,bird
1084 2,Goldfinch,Woodland,bird
1084 2,Goldfinch,Built-Up,bird
1084 2,Goldfinch,Arable,bird
1084 2,Goldfinch,Grassland,bird
1084 2,Goldfinch,Shrub,bird
1084 2,Goldfinch,Wetlands,bird
1084 2,Great_tit,Woodland,bird
1084 2,Great_tit,Arable,bird
1084 2,Great_tit,Built-Up,bird
1084 2,Great_tit,Grassland,bird
1084 2,Great_tit,Shrub,bird
1084 2,Magpie,Built-Up,bird
1084 2,Magpie,Arable,bird
1084 2,Magpie,Woodland,bird
1084 2,Magpie,Grassland,bird
1084 2,Magpie,Rock,bird
1084 2,Magpie,Shrub,bird
1084 2,Feral_pigeon,Built-Up,bird
1084 2,Feral_pigeon,Rock,bird
1084 2,Feral_pigeon,Arable,bird
1084 2,Swift,Built-Up,bird
1084 2,Swift,Arable,bird
1084 2,Swift,Grassland,bird
1084 2,Swift,Rock,bird
1084 2,Swift,Shrub,bird
1084 2,Swift,Wetlands,bird
1084 2,Swift,Woodland,bird
1084 2,Sparrow,Built-Up,bird
1084 2,Sparrow,Arable,bird
1084 2,Sparrow,Woodland,bird
1084 2,Sparrow,Grassland,bird
1084 2,Sparrow,Rock,bird
1084 2,Sparrow,Shrub,bird
1084 2,Sparrow,Wetlands,bird
1084 2,Garden,Grassland,insect
1084 2,Garden,Woodland,insect
1084 2,Garden,Built-Up,insect
1084 2,Sycamore,Woodland,plant
1084 2,Sycamore,Built-Up,plant
1084 2,Brambles,Woodland,plant
1084 2,Horsetail,Arable,plant
1084 2,Yorkshire_fog,Grassland,plant
1084 2,Yorkshire_fog,Grassland,plant
1084 2,Nettles,Grassland,plant
1084 2,Nettles,Wetlands,plant
1084 2,Nettles,Built-Up,plant
1084 7,Wren,Woodland,bird
1084 7,Wren,Built-Up,bird
1084 7,Wren,Shrub,bird
1084 7,Goldfinch,Woodland,bird
1084 7,Goldfinch,Built-Up,bird
1084 7,Goldfinch,Arable,bird
1084 7,Goldfinch,Grassland,bird
1084 7,Goldfinch,Shrub,bird
1084 7,Goldfinch,Wetlands,bird
1084 7,Jackdaw,Built-Up,bird
1084 7,Jackdaw,Arable,bird
1084 7,Jackdaw,Woodland,bird
1084 7,Jackdaw,Grassland,bird
1084 7,Jackdaw,Rock,bird
1084 7,Collared_dove,Built-Up,bird
1084 7,Collared_dove,Arable,bird
1084 7,Collared_dove,Shrub,bird
1084 7,Ash,Woodland,plant
1084 7,Brambles,Woodland,plant
1084 7,Horsetail,Arable,plant
1084 12,Goldfinch,Woodland,bird
1084 12,Goldfinch,Built-Up,bird
1084 12,Goldfinch,Arable,bird
1084 12,Goldfinch,Grassland,bird
1084 12,Goldfinch,Shrub,bird
1084 12,Goldfinch,Wetlands,bird
1084 12,Feral_pigeon,Built-Up,bird
1084 12,Feral_pigeon,Rock,bird
1084 12,Feral_pigeon,Arable,bird
1084 12,Starling,Built-Up,bird
1084 12,Starling,Arable,bird
1084 12,Starling,Woodland,bird
1084 12,Starling,Grassland,bird
1084 12,Starling,Shrub,bird
1084 12,Uknown_Red-tailed_bumblebee,Grassland,insect
1084 12,Uknown_Red-tailed_bumblebee,Wetlands,insect
1084 12,Uknown_Red-tailed_bumblebee,Arable,insect
1084 12,Uknown_Red-tailed_bumblebee,Woodland,insect
1084 12,Uknown_Red-tailed_bumblebee,Built-Up,insect
1084 12,Whitebeam,Woodland,plant
1084 12,Clover_white,Grassland,plant
1084 12,Clover_white,Grassland,plant
1084 6,Blackbird,Woodland,bird
1084 6,Blackbird,Built-Up,bird
1084 6,Blackbird,Arable,bird
1084 6,Blackbird,Grassland,bird
1084 6,Blackbird,Shrub,bird
1084 6,Blue_tit,Woodland,bird
1084 6,Blue_tit,Arable,bird
1084 6,Blue_tit,Built-Up,bird
1084 6,Blue_tit,Shrub,bird
1084 6,Sparrow,Built-Up,bird
1084 6,Sparrow,Arable,bird
1084 6,Sparrow,Woodland,bird
1084 6,Sparrow,Grassland,bird
1084 6,Sparrow,Rock,bird
1084 6,Sparrow,Shrub,bird
1084 6,Sparrow,Wetlands,bird
1084 6,Speckled_wood,Woodland,insect
1084 6,Speckled_wood,Built-Up,insect
1084 6,Red-tailed_bumblebee,Grassland,insect
1084 6,Red-tailed_bumblebee,Wetlands,insect
1084 6,Red-tailed_bumblebee,Arable,insect
1084 6,Red-tailed_bumblebee,Woodland,insect
1084 6,Red-tailed_bumblebee,Built-Up,insect
1084 6,Sycamore,Woodland,plant
1084 6,Sycamore,Built-Up,plant
1084 6,Brambles,Woodland,plant
1084 6,Maidenhair_spleenwort,Rock,plant
1084 6,Maidenhair_spleenwort,Built-Up,plant
1084 6,Broad-leaved_Dock,Grassland,plant
1084 6,Broad-leaved_Dock,Built-Up,plant
1084 9,Wren,Woodland,bird
1084 9,Wren,Built-Up,bird
1084 9,Wren,Shrub,bird
1084 9,Blue_tit,Woodland,bird
1084 9,Blue_tit,Arable,bird
1084 9,Blue_tit,Built-Up,bird
1084 9,Blue_tit,Shrub,bird
1084 9,Woodpigeon,Woodland,bird
1084 9,Woodpigeon,Arable,bird
1084 9,Woodpigeon,Shrub,bird
1084 9,Brambles,Woodland,plant
1084 9,Nettles,Grassland,plant
1084 9,Nettles,Wetlands,plant
1084 9,Nettles,Built-Up,plant
1084 3,Wren,Woodland,bird
1084 3,Wren,Built-Up,bird
1084 3,Wren,Shrub,bird
1084 3,Blue_tit,Woodland,bird
1084 3,Blue_tit,Arable,bird
1084 3,Blue_tit,Built-Up,bird
1084 3,Blue_tit,Shrub,bird
1084 3,Magpie,Built-Up,bird
1084 3,Magpie,Arable,bird
1084 3,Magpie,Woodland,bird
1084 3,Magpie,Grassland,bird
1084 3,Magpie,Rock,bird
1084 3,Magpie,Shrub,bird
1084 3,Woodpigeon,Woodland,bird
1084 3,Woodpigeon,Arable,bird
1084 3,Woodpigeon,Shrub,bird
1084 3,Sycamore,Woodland,plant
1084 3,Sycamore,Built-Up,plant
1084 3,Brambles,Woodland,plant
1084 3,Clover_white,Grassland,plant
1084 3,Clover_white,Grassland,plant
1083 1,Blue_tit,Woodland,bird
1083 1,Blue_tit,Arable,bird
1083 1,Blue_tit,Built-Up,bird
1083 1,Blue_tit,Shrub,bird
1083 1,Magpie,Built-Up,bird
1083 1,Magpie,Arable,bird
1083 1,Magpie,Woodland,bird
1083 1,Magpie,Grassland,bird
1083 1,Magpie,Rock,bird
1083 1,Magpie,Shrub,bird
1083 1,Feral_pigeon,Built-Up,bird
1083 1,Feral_pigeon,Rock,bird
1083 1,Feral_pigeon,Arable,bird
1083 1,Sparrow,Built-Up,bird
1083 1,Sparrow,Arable,bird
1083 1,Sparrow,Woodland,bird
1083 1,Sparrow,Grassland,bird
1083 1,Sparrow,Rock,bird
1083 1,Sparrow,Shrub,bird
1083 1,Sparrow,Wetlands,bird
1083 1,Poplar,Built-Up,plant
1083 1,Brambles,Woodland,plant
1083 1,Herb_Robert,Woodland,plant
1083 1,Herb_Robert,Rock,plant
1083 6,Blackbird,Woodland,bird
1083 6,Blackbird,Built-Up,bird
1083 6,Blackbird,Arable,bird
1083 6,Blackbird,Grassland,bird
1083 6,Blackbird,Shrub,bird
1083 6,Blue_tit,Woodland,bird
1083 6,Blue_tit,Arable,bird
1083 6,Blue_tit,Built-Up,bird
1083 6,Blue_tit,Shrub,bird
1083 6,Magpie,Built-Up,bird
1083 6,Magpie,Arable,bird
1083 6,Magpie,Woodland,bird
1083 6,Magpie,Grassland,bird
1083 6,Magpie,Rock,bird
1083 6,Magpie,Shrub,bird
1083 6,Woodpigeon,Woodland,bird
1083 6,Woodpigeon,Arable,bird
1083 6,Woodpigeon,Shrub,bird
1083 6,Uknown_Small_white_butterfly,Grassland,insect
1083 6,Uknown_Small_white_butterfly,Built-Up,insect
1083 6,Uknown_Small_white_butterfly,Shrub,insect
1083 6,Uknown_Small_white_butterfly,Grassland,insect
1083 6,Uknown_Small_white_butterfly,Wetlands,insect
1083 6,Garden,Grassland,insect
1083 6,Garden,Woodland,insect
1083 6,Garden,Built-Up,insect
1083 6,Marmalade,Grassland,insect
1083 6,Marmalade,Wetlands,insect
1083 6,Marmalade,Arable,insect
1083 6,Marmalade,Woodland,insect
1083 6,Marmalade,Built-Up,insect
1083 6,Brambles,Woodland,plant
1083 6,Harts_tongue,Woodland,plant
1083 6,Harts_tongue,Rock,plant
1083 6,Yorkshire_fog,Grassland,plant
1083 6,Yorkshire_fog,Grassland,plant
1083 6,Balsam,Wetlands,plant
1083 2,Blackbird,Woodland,bird
1083 2,Blackbird,Built-Up,bird
1083 2,Blackbird,Arable,bird
1083 2,Blackbird,Grassland,bird
1083 2,Blackbird,Shrub,bird
1083 2,Magpie,Built-Up,bird
1083 2,Magpie,Arable,bird
1083 2,Magpie,Woodland,bird
1083 2,Magpie,Grassland,bird
1083 2,Magpie,Rock,bird
1083 2,Magpie,Shrub,bird
1083 2,Woodpigeon,Woodland,bird
1083 2,Woodpigeon,Arable,bird
1083 2,Woodpigeon,Shrub,bird
1083 2,Sparrow,Built-Up,bird
1083 2,Sparrow,Arable,bird
1083 2,Sparrow,Woodland,bird
1083 2,Sparrow,Grassland,bird
1083 2,Sparrow,Rock,bird
1083 2,Sparrow,Shrub,bird
1083 2,Sparrow,Wetlands,bird
1083 2,Horsetail,Arable,plant
248 6,Dunnock,Woodland,bird
248 6,Dunnock,Built-Up,bird
248 6,Dunnock,Arable,bird
248 6,Dunnock,Shrub,bird
248 6,Goldfinch,Woodland,bird
248 6,Goldfinch,Built-Up,bird
248 6,Goldfinch,Arable,bird
248 6,Goldfinch,Grassland,bird
248 6,Goldfinch,Shrub,bird
248 6,Goldfinch,Wetlands,bird
248 6,Crow,Built-Up,bird
248 6,Crow,Arable,bird
248 6,Crow,Woodland,bird
248 6,Crow,Grassland,bird
248 6,Crow,Rock,bird
248 6,Crow,Shrub,bird
248 6,Crow,Wetlands,bird
248 6,Woodpigeon,Woodland,bird
248 6,Woodpigeon,Arable,bird
248 6,Woodpigeon,Shrub,bird
248 6,Swallow,Built-Up,bird
248 6,Swallow,Arable,bird
248 6,Swallow,Grassland,bird
248 6,Swallow,Wetlands,bird
248 6,Sparrow,Built-Up,bird
248 6,Sparrow,Arable,bird
248 6,Sparrow,Woodland,bird
248 6,Sparrow,Grassland,bird
248 6,Sparrow,Rock,bird
248 6,Sparrow,Shrub,bird
248 6,Sparrow,Wetlands,bird
248 6,Uknown_Small_white_butterfly,Grassland,insect
248 6,Uknown_Small_white_butterfly,Built-Up,insect
248 6,Uknown_Small_white_butterfly,Shrub,insect
248 6,Uknown_Small_white_butterfly,Grassland,insect
248 6,Uknown_Small_white_butterfly,Wetlands,insect
248 6,Uknown_White_tailed,Grassland,insect
248 6,Uknown_White_tailed,Wetlands,insect
248 6,Uknown_White_tailed,Arable,insect
248 6,Uknown_White_tailed,Woodland,insect
248 6,Uknown_White_tailed,Built-Up,insect
248 6,Oak,Woodland,plant
248 6,Cocks_foot,Grassland,plant
248 6,Cocks_foot,Grassland,plant
248 6,Balsam,Wetlands,plant
248 5,Blackbird,Woodland,bird
248 5,Blackbird,Built-Up,bird
248 5,Blackbird,Arable,bird
248 5,Blackbird,Grassland,bird
248 5,Blackbird,Shrub,bird
248 5,Blackcap,Woodland,bird
248 5,Blackcap,Built-Up,bird
248 5,Blackcap,Arable,bird
248 5,Blackcap,Shrub,bird
248 5,Woodpigeon,Woodland,bird
248 5,Woodpigeon,Arable,bird
248 5,Woodpigeon,Shrub,bird
248 5,Ash,Woodland,plant
248 5,Common_reed,Wetlands,plant
248 9,Blackcap,Woodland,bird
248 9,Blackcap,Built-Up,bird
248 9,Blackcap,Arable,bird
248 9,Blackcap,Shrub,bird
248 9,Blue_tit,Woodland,bird
248 9,Blue_tit,Arable,bird
248 9,Blue_tit,Built-Up,bird
248 9,Blue_tit,Shrub,bird
248 9,Uknown_Small_white_butterfly,Grassland,insect
248 9,Uknown_Small_white_butterfly,Built-Up,insect
248 9,Uknown_Small_white_butterfly,Shrub,insect
248 9,Uknown_Small_white_butterfly,Grassland,insect
248 9,Uknown_Small_white_butterfly,Wetlands,insect
248 9,Oak,Woodland,plant
248 9,Common_reed,Wetlands,plant
248 9,Nettles,Grassland,plant
248 9,Nettles,Wetlands,plant
248 9,Nettles,Built-Up,plant
248 2,Robin,Woodland,bird
248 2,Robin,Built-Up,bird
248 2,Robin,Arable,bird
248 2,Robin,Grassland,bird
248 2,Robin,Shrub,bird
248 2,Woodpigeon,Woodland,bird
248 2,Woodpigeon,Arable,bird
248 2,Woodpigeon,Shrub,bird
248 2,Uknown_Small_white_butterfly,Grassland,insect
248 2,Uknown_Small_white_butterfly,Built-Up,insect
248 2,Uknown_Small_white_butterfly,Shrub,insect
248 2,Uknown_Small_white_butterfly,Grassland,insect
248 2,Uknown_Small_white_butterfly,Wetlands,insect
248 2,Oak,Woodland,plant
248 2,Common_rush,Grassland,plant
248 2,Common_rush,Wetlands,plant
248 8,Goldfinch,Woodland,bird
